student_id,branch_id,cgpa,active_backlogs,has_internship,gender,current_degree,internship_count,resume_score,coding_score,communication_score,placement_status,graduation_year
ST0347,2,6.38,0,True,Male,B.Tech,0,73,66,79,Eligible,2027
ST0348,3,7.27,0,False,Female,B.Tech,0,65,79,50,Eligible,2027
ST0349,3,8.98,0,False,Male,B.Tech,0,95,85,88,Eligible,2027
ST0350,1,8.37,1,True,Female,B.Tech,0,94,80,59,Eligible,2027
ST0351,4,6.63,0,False,Female,B.Tech,0,59,71,88,Eligible,2027
ST0352,1,9.89,0,False,Female,B.Tech,1,100,100,76,Eligible,2027
ST0353,5,8.91,2,False,Female,B.Tech,0,83,88,54,Eligible,2027
ST0354,2,7.65,1,False,Female,B.Tech,0,75,70,85,Eligible,2027
ST0355,2,7.4,0,False,Male,B.Tech,0,73,84,100,Eligible,2027
ST0356,4,6.99,0,False,Male,B.Tech,0,71,64,83,Eligible,2027
ST0357,3,6.46,0,False,Male,B.Tech,0,72,67,97,Eligible,2027
ST0358,5,7.02,0,False,Male,B.Tech,0,76,74,52,Eligible,2027
ST0359,3,6.55,0,False,Female,B.Tech,0,70,60,90,Eligible,2027
ST0360,2,6.58,0,False,Female,B.Tech,1,66,67,99,Eligible,2027
ST0361,4,9.01,0,True,Male,B.Tech,0,94,85,54,Eligible,2027
ST0362,3,8.51,0,False,Male,B.Tech,0,83,93,54,Eligible,2027
ST0363,5,9.84,0,False,Female,B.Tech,0,100,98,79,Eligible,2027
ST0364,3,9.76,0,False,Female,B.Tech,0,100,100,74,Eligible,2027
ST0365,3,6.33,0,False,Male,B.Tech,0,67,67,86,Eligible,2027
ST0366,4,9.19,0,True,Male,B.Tech,0,96,96,68,Eligible,2027
ST0367,3,7.74,0,False,Male,B.Tech,0,71,72,78,Eligible,2027
ST0368,3,9.38,0,False,Female,B.Tech,0,90,100,63,Eligible,2027
ST0369,4,8.82,0,False,Female,B.Tech,1,81,95,76,Eligible,2027
ST0370,3,6.09,0,True,Female,B.Tech,0,62,69,70,Eligible,2027
ST0371,5,8.71,1,False,Male,B.Tech,1,81,83,74,Eligible,2027
ST0372,5,7.11,0,False,Female,B.Tech,0,72,74,58,Eligible,2027
ST0373,1,9.69,0,False,Male,B.Tech,0,100,98,50,Eligible,2027
ST0374,2,7.54,0,True,Female,B.Tech,0,83,67,97,Eligible,2027
ST0375,5,7.06,0,True,Male,B.Tech,0,78,74,81,Eligible,2027
ST0376,3,8.44,0,False,Male,B.Tech,0,78,78,54,Eligible,2027
ST0377,5,8.22,0,False,Female,B.Tech,0,89,73,68,Eligible,2027
ST0378,5,7.2,0,False,Male,B.Tech,0,78,69,52,Eligible,2027
ST0379,4,7.17,0,False,Male,B.Tech,1,77,78,94,Eligible,2027
ST0380,5,7.82,0,False,Female,B.Tech,2,76,74,80,Eligible,2027
ST0381,3,6.29,0,False,Male,B.Tech,1,66,67,93,Eligible,2027
ST0382,3,9.79,0,True,Male,B.Tech,1,100,87,56,Eligible,2027
ST0383,2,7.02,0,True,Male,B.Tech,1,70,63,94,Eligible,2027
ST0384,5,9.36,0,False,Female,B.Tech,0,98,89,71,Eligible,2027
ST0385,2,7.86,0,False,Male,B.Tech,0,73,75,72,Eligible,2027
ST0386,3,7.75,0,False,Female,B.Tech,1,76,73,55,Eligible,2027
ST0387,2,7.1,0,False,Female,B.Tech,0,65,72,74,Eligible,2027
ST0388,2,8.33,0,True,Male,B.Tech,1,91,73,78,Eligible,2027
ST0389,4,9.86,0,True,Female,B.Tech,0,100,91,89,Eligible,2027
ST0390,5,8.36,0,True,Female,B.Tech,1,83,91,51,Eligible,2027
ST0391,2,9.32,0,True,Female,B.Tech,0,100,100,90,Eligible,2027
ST0392,4,6.54,0,True,Male,B.Tech,0,75,58,73,Eligible,2027
ST0393,1,7.18,0,True,Male,B.Tech,0,70,79,56,Eligible,2027
ST0394,2,6.9,0,False,Male,B.Tech,0,73,68,87,Eligible,2027
ST0395,2,8.11,0,False,Female,B.Tech,0,78,71,58,Eligible,2027
ST0396,2,7.58,0,False,Female,B.Tech,1,75,71,96,Eligible,2027
ST0397,5,6.28,0,True,Male,B.Tech,0,68,60,96,Eligible,2027
ST0398,1,8.86,0,True,Male,B.Tech,1,92,84,57,Eligible,2027
ST0399,2,6.38,0,True,Male,B.Tech,0,74,72,80,Eligible,2027
ST0400,2,9.59,0,False,Female,B.Tech,1,100,100,98,Eligible,2027
ST0401,1,9.79,0,False,Female,B.Tech,1,100,89,56,Eligible,2027
ST0402,3,9.06,0,True,Male,B.Tech,0,100,80,97,Eligible,2027
ST0403,5,7.43,0,False,Female,B.Tech,1,75,71,76,Eligible,2027
ST0404,1,6.77,0,False,Male,B.Tech,0,74,63,64,Eligible,2027
ST0405,5,6.58,0,False,Female,B.Tech,1,64,55,93,Eligible,2027
ST0406,4,9.02,0,True,Male,B.Tech,0,98,91,61,Eligible,2027
ST0407,2,6.49,0,True,Female,B.Tech,0,65,62,80,Eligible,2027
ST0408,3,9.3,0,False,Male,B.Tech,0,87,100,62,Eligible,2027
ST0409,2,9.51,1,True,Female,B.Tech,0,100,88,64,Eligible,2027
ST0410,5,8.15,0,False,Male,B.Tech,0,80,85,71,Eligible,2027
ST0411,4,6.14,0,False,Female,B.Tech,0,69,68,82,Eligible,2027
ST0412,4,9.43,0,False,Female,B.Tech,0,100,92,50,Eligible,2027
ST0413,4,9.46,0,False,Female,B.Tech,0,86,97,56,Eligible,2027
ST0414,2,9.72,0,True,Female,B.Tech,2,98,98,53,Eligible,2027
ST0415,3,6.88,1,False,Male,B.Tech,0,72,74,82,Eligible,2027
ST0416,5,6.82,0,False,Female,B.Tech,0,73,63,54,Eligible,2027
ST0417,5,8.09,0,False,Female,B.Tech,0,84,86,62,Eligible,2027
ST0418,3,6.2,0,False,Male,B.Tech,0,57,52,51,Eligible,2027
ST0419,4,9.39,0,False,Male,B.Tech,0,97,91,96,Eligible,2027
ST0420,3,6.47,0,True,Male,B.Tech,0,61,60,71,Eligible,2027
ST0421,3,9.15,1,False,Female,B.Tech,0,83,87,80,Eligible,2027
ST0422,5,6.16,1,False,Female,B.Tech,0,63,59,82,Eligible,2027
ST0423,1,6.73,0,True,Male,B.Tech,0,71,77,89,Eligible,2027
ST0424,1,8.42,0,False,Male,B.Tech,0,92,82,61,Eligible,2027
ST0425,5,6.87,0,False,Male,B.Tech,0,64,63,81,Eligible,2027
ST0426,2,7.39,0,True,Male,B.Tech,0,82,83,79,Eligible,2027
ST0427,5,9.95,0,False,Female,B.Tech,0,95,100,66,Eligible,2027
ST0428,5,7.54,0,False,Female,B.Tech,1,77,83,100,Eligible,2027
ST0429,2,7.36,0,True,Female,B.Tech,2,81,64,82,Eligible,2027
ST0430,2,7.68,0,False,Male,B.Tech,1,83,78,76,Eligible,2027
ST0431,4,6.98,0,False,Male,B.Tech,0,65,76,83,Eligible,2027
ST0432,4,6.52,0,False,Female,B.Tech,0,69,73,84,Eligible,2027
ST0433,2,9.17,1,False,Male,B.Tech,0,83,92,74,Eligible,2027
ST0434,2,7.71,0,True,Male,B.Tech,0,79,68,85,Eligible,2027
ST0435,4,9.55,0,False,Male,B.Tech,0,93,85,52,Eligible,2027
ST0436,1,9.9,0,False,Male,B.Tech,0,100,100,74,Eligible,2027
ST0437,3,9.06,0,False,Female,B.Tech,1,94,100,56,Eligible,2027
ST0438,1,7.44,0,False,Female,B.Tech,1,81,79,83,Eligible,2027
ST0439,5,7.86,0,False,Female,B.Tech,0,79,82,83,Eligible,2027
ST0440,4,7.38,0,False,Male,B.Tech,0,75,67,76,Eligible,2027
ST0441,3,6.19,0,False,Female,B.Tech,1,67,58,95,Eligible,2027
ST0442,2,6.31,0,False,Female,B.Tech,0,63,60,80,Eligible,2027
ST0443,3,8.82,2,True,Female,B.Tech,0,100,85,72,Eligible,2027
ST0444,3,6.48,0,True,Female,B.Tech,1,63,62,50,Eligible,2027
ST0445,5,6.55,0,True,Female,B.Tech,0,65,55,74,Eligible,2027
ST0446,1,8.94,0,False,Male,B.Tech,0,90,86,72,Eligible,2027
ST0447,5,9.87,0,False,Female,B.Tech,0,99,99,83,Eligible,2027
ST0448,2,9.45,0,False,Male,B.Tech,1,100,95,77,Eligible,2027
ST0449,2,7.93,0,True,Male,B.Tech,0,84,79,88,Eligible,2027
ST0450,4,9.16,0,False,Female,B.Tech,0,91,89,100,Eligible,2027
ST0451,2,7.82,0,False,Female,B.Tech,0,82,83,53,Eligible,2027
ST0452,5,8.86,0,False,Female,B.Tech,0,88,93,80,Eligible,2027
ST0453,5,7.82,0,False,Female,B.Tech,0,78,84,53,Eligible,2027
ST0454,2,7.32,0,False,Male,B.Tech,0,71,71,50,Eligible,2027
ST0455,4,6.84,0,True,Female,B.Tech,0,81,60,56,Eligible,2027
ST0456,3,6.71,0,False,Female,B.Tech,0,73,71,90,Eligible,2027
ST0457,1,6.89,0,False,Female,B.Tech,0,70,71,92,Eligible,2027
ST0458,4,6.3,0,False,Male,B.Tech,1,63,72,59,Eligible,2027
ST0459,3,7.31,1,False,Female,B.Tech,1,68,64,83,Eligible,2027
ST0460,4,6.75,0,False,Male,B.Tech,0,68,61,94,Eligible,2027
ST0461,3,8.23,0,False,Male,B.Tech,1,82,78,62,Eligible,2027
ST0462,3,6.96,0,False,Male,B.Tech,0,74,71,58,Eligible,2027
ST0463,2,8.19,0,False,Male,B.Tech,1,88,85,99,Eligible,2027
ST0464,4,8.92,0,False,Female,B.Tech,0,85,79,93,Eligible,2027
ST0465,5,9.95,0,False,Female,B.Tech,1,97,100,54,Eligible,2027
ST0466,2,9.87,0,True,Male,B.Tech,0,98,95,51,Eligible,2027
ST0467,3,7.25,0,False,Female,B.Tech,0,77,68,75,Eligible,2027
ST0468,1,9.99,0,False,Female,B.Tech,0,97,93,85,Eligible,2027
ST0469,1,8.11,0,True,Male,B.Tech,1,89,72,57,Eligible,2027
ST0470,2,8.44,0,True,Male,B.Tech,0,93,85,95,Eligible,2027
ST0471,2,7.1,0,True,Male,B.Tech,0,76,61,91,Eligible,2027
ST0472,4,8.78,0,False,Female,B.Tech,0,87,85,54,Eligible,2027
ST0473,1,6.52,0,True,Male,B.Tech,0,63,75,83,Eligible,2027
ST0474,1,7.52,0,False,Male,B.Tech,1,68,84,80,Eligible,2027
ST0475,2,6.43,1,False,Male,B.Tech,0,72,71,75,Eligible,2027
ST0476,5,9.01,0,False,Male,B.Tech,0,92,86,66,Eligible,2027
ST0477,5,8.74,0,False,Male,B.Tech,0,84,90,54,Eligible,2027
ST0478,5,6.59,0,False,Female,B.Tech,0,67,58,71,Eligible,2027
ST0479,2,9.21,1,True,Male,B.Tech,0,90,91,98,Eligible,2027
ST0480,5,8.79,0,False,Female,B.Tech,1,92,91,97,Eligible,2027
ST0481,1,8.74,0,False,Male,B.Tech,0,85,90,89,Eligible,2027
ST0482,2,6.97,0,False,Male,B.Tech,0,77,68,56,Eligible,2027
ST0483,2,7.88,0,False,Female,B.Tech,0,86,85,95,Eligible,2027
ST0484,3,8.84,0,True,Male,B.Tech,0,89,88,80,Eligible,2027
ST0485,3,9.83,0,False,Female,B.Tech,1,100,93,87,Eligible,2027
ST0486,2,7.13,0,False,Male,B.Tech,0,66,78,97,Eligible,2027
ST0487,3,6.79,0,False,Male,B.Tech,0,71,68,70,Eligible,2027
ST0488,4,8.61,0,False,Female,B.Tech,0,89,89,99,Eligible,2027
ST0489,5,7.75,0,False,Male,B.Tech,0,71,71,70,Eligible,2027
ST0490,2,9.75,0,True,Female,B.Tech,0,100,98,65,Eligible,2027
ST0491,4,7.63,0,False,Female,B.Tech,2,81,70,96,Eligible,2027
ST0492,1,9.21,0,True,Female,B.Tech,1,90,90,86,Eligible,2027
ST0493,4,9.7,0,False,Male,B.Tech,0,93,97,55,Eligible,2027
ST0494,5,7.12,0,False,Male,B.Tech,1,77,78,66,Eligible,2027
ST0495,2,6.96,1,False,Male,B.Tech,0,64,69,90,Eligible,2027
ST0496,1,6.94,1,True,Female,B.Tech,0,79,75,98,Eligible,2027
ST0497,5,9.46,0,False,Male,B.Tech,1,92,95,89,Eligible,2027
ST0498,1,6.25,0,False,Male,B.Tech,0,55,55,89,Eligible,2027
ST0499,3,7.5,0,True,Male,B.Tech,1,76,68,91,Eligible,2027
ST0500,3,8.15,0,False,Male,B.Tech,1,87,72,94,Eligible,2027
ST0501,1,7.27,0,False,Male,B.Tech,0,64,82,57,Eligible,2027
ST0502,3,8.13,1,False,Female,B.Tech,0,77,79,92,Eligible,2027
ST0503,5,6.55,0,True,Male,B.Tech,0,78,71,95,Eligible,2027
ST0504,4,6.69,0,False,Female,B.Tech,1,68,73,81,Eligible,2027
ST0505,1,9.99,0,False,Female,B.Tech,0,100,92,96,Eligible,2027
ST0506,3,6.53,0,False,Female,B.Tech,0,64,58,86,Eligible,2027
ST0507,2,9.45,0,True,Male,B.Tech,0,99,100,63,Eligible,2027
ST0508,3,9.79,0,True,Female,B.Tech,1,100,100,82,Eligible,2027
ST0509,1,8.21,0,False,Female,B.Tech,0,78,73,75,Eligible,2027
ST0510,5,7.36,0,False,Male,B.Tech,0,77,78,63,Eligible,2027
ST0511,3,8.37,0,False,Male,B.Tech,0,79,84,50,Eligible,2027
ST0512,1,9.19,0,False,Female,B.Tech,2,85,91,59,Eligible,2027
ST0513,3,6.03,1,False,Male,B.Tech,0,52,53,87,Eligible,2027
ST0514,5,9.58,0,False,Male,B.Tech,0,98,94,72,Eligible,2027
ST0515,2,7.53,0,False,Female,B.Tech,1,72,82,59,Eligible,2027
ST0516,5,7.63,0,False,Female,B.Tech,2,73,80,83,Eligible,2027
ST0517,5,9.72,0,False,Female,B.Tech,0,100,90,81,Eligible,2027
ST0518,1,8.1,0,False,Male,B.Tech,1,76,71,61,Eligible,2027
ST0519,2,9.03,0,False,Female,B.Tech,0,84,86,57,Eligible,2027
ST0520,4,6.11,0,False,Female,B.Tech,0,63,52,96,Eligible,2027
ST0521,2,6.79,0,False,Male,B.Tech,0,68,62,89,Eligible,2027
ST0522,3,7.72,0,False,Female,B.Tech,0,79,81,64,Eligible,2027
ST0523,4,6.64,0,False,Female,B.Tech,0,71,56,81,Eligible,2027
ST0524,2,9.91,0,True,Female,B.Tech,0,100,100,53,Eligible,2027
ST0525,2,9.02,0,False,Female,B.Tech,0,84,82,84,Eligible,2027
ST0526,2,9.71,0,True,Female,B.Tech,0,100,87,73,Eligible,2027
ST0527,4,7.3,0,True,Female,B.Tech,1,80,83,65,Eligible,2027
ST0528,3,6.69,0,False,Female,B.Tech,1,73,73,76,Eligible,2027
ST0529,4,9.37,0,False,Male,B.Tech,0,94,100,60,Eligible,2027
ST0530,4,8.85,0,True,Female,B.Tech,2,89,94,91,Eligible,2027
ST0531,3,7.78,0,False,Female,B.Tech,0,75,70,82,Eligible,2027
ST0532,5,6.5,0,False,Female,B.Tech,2,71,59,62,Eligible,2027
ST0533,3,6.99,0,False,Female,B.Tech,1,74,70,56,Eligible,2027
ST0534,4,6.79,0,False,Female,B.Tech,0,69,60,99,Eligible,2027
ST0535,5,7.8,0,False,Female,B.Tech,0,73,88,65,Eligible,2027
ST0536,5,7.96,1,True,Female,B.Tech,0,92,85,65,Eligible,2027
ST0537,5,7.95,0,False,Male,B.Tech,0,86,70,70,Eligible,2027
ST0538,4,7.75,0,True,Male,B.Tech,0,90,69,78,Eligible,2027
ST0539,4,8.02,0,True,Male,B.Tech,0,92,73,90,Eligible,2027
ST0540,2,6.47,0,False,Female,B.Tech,1,63,59,54,Eligible,2027
ST0541,4,6.58,0,False,Male,B.Tech,1,70,63,86,Eligible,2027
ST0542,1,8.74,0,False,Female,B.Tech,1,94,77,91,Eligible,2027
ST0543,4,6.46,0,False,Male,B.Tech,1,67,70,79,Eligible,2027
ST0544,2,8.17,0,True,Male,B.Tech,0,84,80,56,Eligible,2027
ST0545,3,7.44,0,True,Female,B.Tech,0,78,73,51,Eligible,2027
ST0546,2,9.49,0,False,Female,B.Tech,0,98,87,89,Eligible,2027
ST0547,3,7.0,1,False,Male,B.Tech,0,67,72,53,Eligible,2027
ST0548,2,8.5,0,True,Female,B.Tech,0,90,86,88,Eligible,2027
ST0549,2,8.33,0,False,Male,B.Tech,1,76,88,52,Eligible,2027
ST0550,4,8.65,0,False,Female,B.Tech,0,84,87,58,Eligible,2027
ST0551,5,9.85,0,False,Female,B.Tech,0,93,92,55,Eligible,2027
ST0552,2,7.21,0,False,Male,B.Tech,1,77,76,99,Eligible,2027
ST0553,1,6.56,0,False,Male,B.Tech,0,72,63,74,Eligible,2027
ST0554,3,8.49,0,False,Female,B.Tech,0,76,88,87,Eligible,2027
ST0555,1,8.1,0,False,Male,B.Tech,0,81,84,73,Eligible,2027
ST0556,5,8.74,0,True,Female,B.Tech,1,95,84,88,Eligible,2027
ST0557,2,7.32,0,True,Male,B.Tech,0,76,69,70,Eligible,2027
ST0558,1,8.35,0,False,Female,B.Tech,0,82,80,90,Eligible,2027
ST0559,2,6.96,0,False,Female,B.Tech,0,67,76,68,Eligible,2027
ST0560,3,8.04,0,False,Female,B.Tech,0,84,84,75,Eligible,2027
ST0561,4,6.35,0,False,Male,B.Tech,2,60,66,82,Eligible,2027
ST0562,2,6.47,0,True,Female,B.Tech,0,67,55,52,Eligible,2027
ST0563,5,9.94,0,False,Female,B.Tech,0,100,96,100,Eligible,2027
ST0564,4,9.89,0,False,Female,B.Tech,1,97,90,58,Eligible,2027
ST0565,5,6.09,0,True,Male,B.Tech,0,66,68,91,Eligible,2027
ST0566,1,6.29,0,False,Male,B.Tech,0,60,70,93,Eligible,2027
ST0567,2,9.57,0,False,Male,B.Tech,0,98,89,89,Eligible,2027
ST0568,5,7.45,0,False,Male,B.Tech,1,80,82,57,Eligible,2027
ST0569,3,6.25,1,True,Female,B.Tech,1,71,65,96,Eligible,2027
ST0570,4,8.38,0,False,Female,B.Tech,0,78,79,69,Eligible,2027
ST0571,2,7.22,0,False,Female,B.Tech,0,64,76,52,Eligible,2027
ST0572,1,6.24,0,False,Male,B.Tech,1,58,52,55,Eligible,2027
ST0573,5,7.19,0,True,Female,B.Tech,1,75,69,58,Eligible,2027
ST0574,4,9.66,0,False,Female,B.Tech,0,95,95,92,Eligible,2027
ST0575,3,6.69,1,False,Female,B.Tech,1,61,76,75,Eligible,2027
ST0576,3,6.78,0,True,Female,B.Tech,1,67,59,78,Eligible,2027
ST0577,1,6.01,0,False,Male,B.Tech,0,65,66,87,Eligible,2027
ST0578,2,8.67,0,False,Female,B.Tech,0,90,96,100,Eligible,2027
ST0579,4,8.88,1,False,Male,B.Tech,0,81,78,69,Eligible,2027
ST0580,4,9.43,0,False,Female,B.Tech,1,98,86,70,Eligible,2027
ST0581,5,7.82,0,False,Male,B.Tech,1,83,74,53,Eligible,2027
ST0582,3,8.97,0,False,Male,B.Tech,0,89,90,90,Eligible,2027
ST0583,5,6.29,0,False,Female,B.Tech,0,64,59,84,Eligible,2027
ST0584,1,8.27,0,False,Female,B.Tech,1,89,90,88,Eligible,2027
ST0585,4,8.81,0,False,Female,B.Tech,1,83,78,64,Eligible,2027
ST0586,3,9.26,0,False,Female,B.Tech,0,97,87,59,Eligible,2027
ST0587,5,6.92,0,False,Male,B.Tech,0,69,70,90,Eligible,2027
ST0588,3,8.34,0,False,Female,B.Tech,0,78,86,88,Eligible,2027
ST0589,3,8.37,0,False,Female,B.Tech,0,89,92,83,Eligible,2027
ST0590,4,9.05,0,False,Male,B.Tech,0,85,97,88,Eligible,2027
ST0591,5,8.49,0,True,Male,B.Tech,0,94,90,56,Eligible,2027
ST0592,2,7.2,0,True,Female,B.Tech,1,83,74,56,Eligible,2027
ST0593,2,8.52,0,False,Female,B.Tech,0,78,88,83,Eligible,2027
ST0594,3,6.93,0,False,Female,B.Tech,1,77,65,55,Eligible,2027
ST0595,1,6.58,0,False,Female,B.Tech,0,72,69,71,Eligible,2027
ST0596,1,8.46,0,True,Female,B.Tech,1,92,81,77,Eligible,2027
ST0597,5,6.7,0,False,Male,B.Tech,0,71,75,89,Eligible,2027
ST0598,2,7.86,0,True,Male,B.Tech,0,82,78,56,Eligible,2027
ST0599,2,7.87,1,False,Female,B.Tech,0,73,82,91,Eligible,2027
ST0600,4,8.66,0,False,Female,B.Tech,1,90,87,92,Eligible,2027
ST0601,3,8.85,0,False,Male,B.Tech,0,86,79,66,Eligible,2027
ST0602,3,6.76,0,True,Female,B.Tech,0,78,62,57,Eligible,2027
ST0603,5,8.42,0,True,Male,B.Tech,0,84,85,91,Eligible,2027
ST0604,4,6.87,0,True,Female,B.Tech,0,69,60,55,Eligible,2027
ST0605,2,7.19,0,False,Female,B.Tech,1,76,68,73,Eligible,2027
ST0606,5,9.4,0,False,Male,B.Tech,0,100,84,83,Eligible,2027
ST0607,2,6.21,0,False,Male,B.Tech,0,60,66,81,Eligible,2027
ST0608,1,7.77,0,True,Female,B.Tech,1,85,73,71,Eligible,2027
ST0609,2,7.31,0,False,Female,B.Tech,0,78,75,100,Eligible,2027
ST0610,3,9.47,0,False,Female,B.Tech,1,91,96,64,Eligible,2027
ST0611,2,7.54,1,False,Female,B.Tech,0,77,72,63,Eligible,2027
ST0612,4,8.03,0,False,Female,B.Tech,0,86,81,87,Eligible,2027
ST0613,5,9.14,0,False,Male,B.Tech,0,96,84,84,Eligible,2027
ST0614,3,9.91,0,False,Male,B.Tech,1,100,100,65,Eligible,2027
ST0615,2,8.3,0,False,Male,B.Tech,0,83,73,77,Eligible,2027
ST0616,2,9.89,0,True,Male,B.Tech,0,100,100,54,Eligible,2027
ST0617,3,8.19,0,False,Female,B.Tech,0,89,75,68,Eligible,2027
ST0618,3,7.2,0,False,Female,B.Tech,1,80,71,80,Eligible,2027
ST0619,3,7.86,0,False,Male,B.Tech,1,75,87,88,Eligible,2027
ST0620,5,8.89,0,False,Male,B.Tech,0,84,83,85,Eligible,2027
ST0621,4,9.89,0,True,Female,B.Tech,0,95,90,61,Eligible,2027
ST0622,2,8.52,0,False,Female,B.Tech,0,79,85,81,Eligible,2027
ST0623,5,7.67,0,False,Male,B.Tech,0,80,74,71,Eligible,2027
ST0624,5,6.98,1,False,Male,B.Tech,0,72,77,78,Eligible,2027
ST0625,5,7.17,0,False,Female,B.Tech,0,73,69,66,Eligible,2027
ST0626,4,8.36,0,True,Male,B.Tech,1,89,76,51,Eligible,2027
ST0627,2,9.62,0,False,Male,B.Tech,0,97,100,62,Eligible,2027
ST0628,4,6.09,1,True,Female,B.Tech,1,63,65,97,Eligible,2027
ST0629,5,6.75,0,True,Female,B.Tech,0,78,75,75,Eligible,2027
ST0630,1,6.2,0,False,Female,B.Tech,0,60,59,96,Eligible,2027
ST0631,2,7.01,0,False,Male,B.Tech,1,68,62,77,Eligible,2027
ST0632,4,7.77,0,True,Female,B.Tech,1,77,78,76,Eligible,2027
ST0633,1,8.33,0,False,Male,B.Tech,0,75,91,94,Eligible,2027
ST0634,4,6.48,0,False,Male,B.Tech,0,58,69,54,Eligible,2027
ST0635,4,6.09,0,False,Female,B.Tech,0,60,62,62,Eligible,2027
ST0636,5,9.34,0,False,Male,B.Tech,2,100,89,53,Eligible,2027
ST0637,3,6.04,0,True,Male,B.Tech,0,61,67,53,Eligible,2027
ST0638,4,6.29,0,False,Female,B.Tech,0,65,55,50,Eligible,2027
ST0639,1,6.59,0,False,Female,B.Tech,1,67,66,72,Eligible,2027
ST0640,1,6.06,2,False,Female,B.Tech,1,59,56,89,Eligible,2027
ST0641,4,8.84,0,False,Female,B.Tech,0,96,85,65,Eligible,2027
ST0642,4,9.15,0,False,Female,B.Tech,0,86,99,61,Eligible,2027
ST0643,3,7.64,0,True,Female,B.Tech,2,83,79,77,Eligible,2027
ST0644,2,8.95,0,False,Male,B.Tech,0,96,95,61,Eligible,2027
ST0645,5,8.67,0,True,Female,B.Tech,0,86,87,99,Eligible,2027
ST0646,1,7.66,0,False,Female,B.Tech,0,71,72,59,Eligible,2027
ST0647,1,7.83,0,False,Female,B.Tech,1,70,68,51,Eligible,2027
ST0648,2,6.75,0,True,Female,B.Tech,0,69,62,90,Eligible,2027
ST0649,1,6.86,1,True,Female,B.Tech,0,68,60,54,Eligible,2027
ST0650,3,8.36,0,True,Female,B.Tech,0,83,84,93,Eligible,2027
ST0651,2,8.59,0,True,Female,B.Tech,1,95,79,61,Eligible,2027
ST0652,2,9.99,0,False,Female,B.Tech,0,100,100,54,Eligible,2027
ST0653,4,9.92,0,False,Male,B.Tech,1,91,100,68,Eligible,2027
ST0654,4,7.25,0,False,Female,B.Tech,0,72,73,80,Eligible,2027
ST0655,1,6.52,0,False,Male,B.Tech,0,66,69,86,Eligible,2027
ST0656,2,6.44,0,False,Male,B.Tech,1,64,74,79,Eligible,2027
ST0657,3,6.58,0,False,Female,B.Tech,0,60,67,94,Eligible,2027
ST0658,2,9.24,0,True,Male,B.Tech,2,100,82,92,Eligible,2027
ST0659,4,6.34,0,False,Male,B.Tech,0,70,73,69,Eligible,2027
ST0660,2,9.88,0,True,Male,B.Tech,0,100,91,84,Eligible,2027
ST0661,1,7.96,0,False,Male,B.Tech,0,81,88,50,Eligible,2027
ST0662,2,9.18,0,False,Male,B.Tech,0,85,90,96,Eligible,2027
ST0663,5,6.43,0,False,Male,B.Tech,0,65,71,89,Eligible,2027
ST0664,3,6.09,0,False,Female,B.Tech,0,68,68,80,Eligible,2027
ST0665,4,6.8,0,True,Female,B.Tech,2,71,64,94,Eligible,2027
ST0666,2,8.03,0,False,Female,B.Tech,0,88,85,53,Eligible,2027
ST0667,1,7.87,0,False,Female,B.Tech,1,71,80,50,Eligible,2027
ST0668,4,6.19,0,True,Male,B.Tech,0,74,60,86,Eligible,2027
ST0669,3,9.69,0,False,Male,B.Tech,1,100,98,77,Eligible,2027
ST0670,3,8.99,0,False,Female,B.Tech,0,95,85,83,Eligible,2027
ST0671,3,6.02,0,False,Female,B.Tech,0,60,54,91,Eligible,2027
ST0672,3,6.65,0,False,Female,B.Tech,0,64,73,79,Eligible,2027
ST0673,4,7.99,1,False,Male,B.Tech,0,76,77,55,Eligible,2027
ST0674,1,9.96,0,False,Female,B.Tech,0,100,100,76,Eligible,2027
ST0675,4,7.6,0,False,Female,B.Tech,0,82,81,97,Eligible,2027
ST0676,1,6.66,0,False,Male,B.Tech,0,70,60,83,Eligible,2027
ST0677,4,8.28,0,False,Female,B.Tech,0,85,74,90,Eligible,2027
ST0678,3,8.89,0,False,Female,B.Tech,0,80,97,90,Eligible,2027
ST0679,1,6.38,0,False,Male,B.Tech,0,67,68,51,Eligible,2027
ST0680,4,6.64,0,False,Male,B.Tech,0,60,68,60,Eligible,2027
ST0681,5,8.86,0,True,Male,B.Tech,0,100,86,67,Eligible,2027
ST0682,5,8.05,0,False,Male,B.Tech,1,83,70,87,Eligible,2027
ST0683,2,7.14,0,False,Male,B.Tech,0,64,61,88,Eligible,2027
ST0684,5,8.65,1,True,Female,B.Tech,1,91,87,77,Eligible,2027
ST0685,5,7.71,0,False,Male,B.Tech,0,84,75,92,Eligible,2027
ST0686,1,7.33,1,False,Male,B.Tech,1,72,75,76,Eligible,2027
ST0687,1,7.48,0,False,Male,B.Tech,0,72,70,57,Eligible,2027
ST0688,4,9.72,0,False,Female,B.Tech,1,100,100,51,Eligible,2027
ST0689,3,9.79,2,False,Female,B.Tech,0,98,91,52,Eligible,2027
ST0690,2,6.7,0,False,Male,B.Tech,1,74,68,97,Eligible,2027
ST0691,2,8.28,0,False,Male,B.Tech,0,77,82,70,Eligible,2027
ST0692,5,6.66,0,True,Female,B.Tech,0,75,58,81,Eligible,2027
ST0693,4,6.03,0,False,Male,B.Tech,0,63,52,57,Eligible,2027
ST0694,2,6.75,0,False,Female,B.Tech,0,67,72,88,Eligible,2027
